project_id,category,sub_category,transcription_text,document_url
15890,Contracts,Apprenticeship Agreement,"Sampson County, N.C. 
Feb 23rd 1867. 
 
I hereby give my free & voluntary consent that five of children named respectively Henry aged (11.) Eleven Margiana aged (9.) nine, Joseph aged (7.) seven John aged (5) five Cora aged (3.) three years. May be bound to Mr. Lewis Carroll of Sampson County N.C. as apprentices until that apprenticeship shall terminate by their becoming a lawful age. 
 
Ann her X mark Best. 
 
Witness 
[[signature]] H.H. Foster [[/signature]] 
Bvt. Maj. U.S.V. 
Asst. Supt. R.F & A.L.",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00957
15890,Contracts,Apprenticeship Agreement,"seals the day and year first above written 
 
[[signature]] Tho H Hay [[/signature]]  Seal 
1st Lt 42d Infty 
Asst Supt 
 
[[signature]] Joseph Pearce [[/signature]]  Seal 
 
Witness 
[[signature]] B.T. Green [[/signature]] 
 
April 23"" 1867.  The contract above is this day altered by agreement between the parties and by the consent of the father and mother of Morina in this that Josepth Pearce is to pay Morina one dollar pr month for herself and three dollars pr month to Lt Hay, to be paid by him to the father & mother of the girl. Morina is to be allowed to go to the Freedmans School at Franklinton in Oct. Nov Dec 1867. 
 
[[signature]] Tho H Hay [[/signature]]  Seal 
1 Lt 42"" Infty Asst Supt. 
 
[[signature]] Joseph Pearce [[/signature]]  Seal 
 
Witness 
 
",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00960
15890,Contracts,Apprenticeship Agreement,"3 children, orphans 
to 
J. E. Fortner 
 
May 8. 1867.",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00965
15890,Contracts,Apprenticeship Agreement,"J. E. Fortner 
3 Freed children 
Annulled 
",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00966
15890,Contracts,Apprenticeship Agreement,"[[preprinted]] 
Bureau Refugees, Freedmen and Abandoned Lands. 
INDENTURE OF APPRENTICESHIP. 
 
STATE OF NORTH CAROLINA, } 
^[[Sampson]] COUNTY. } 
 
This Indenture, Made the ^[[8th]] day of ^[[May]] 186^[[6]], between ^[[H H Foster Asst. Supt. R.F. & AL for the Counties of Duplin & Sampson NC]] of the one part, and ^[[J E. Fortner]] of the other part: 
 
Witnesseth, That the said ^[[H H Foster]] doth put, place and bind unto the said ^[[J E. Fortner 3 freed children]] [[strikethrough]] orphan [[/strikethrough]], named 
 
^[[Melinda]] aged ^[[10]] years 
^[[Willis  8 
Jim  6]] 
 
to live after the manner of [[strikethrough]] an [[/strikethrough]] apprentice^[[s]] and servant^[[s]], until the said apprentice^[[s]] shall attain the age of twenty-one years; during all which time the said apprentice^[[s]] [[their]] master faithfully shall serve, and ^[[his]] lawful commands everywhere obey. And the said ^[[J E Fortner]] doth covenant, and promise, and agree, that he will teach and instruct the said apprentice^[[s]] or cause ^[[them to]] be taught and instructed, to read and write; and that he will constantly find and provide for said apprentice^[[s]] during the term aforesaid, sufficient diet, washing, lodging and apparel, fitting for [[strikethrough]] an [[/strikethrough]] apprentice^[[s]]; and also all other things necessary, both in sickness and health; and at the expiration of this Indenture, will give him, the said [[blank space]] 
 
In Witness whereof, the parties to these presents have set their hands and seals, the day and year above written. 
 
^[[signature]] H H Foster [[/signature]]  Seal. 
 
^[[signature]] J.E. Fortner [[/signature]]  Seal. 
[[/preprinted]]",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00967
15890,Contracts,Apprenticeship Agreement,"Contract Book P. 155 
 
State of No Ca 
Warren County 
May 27"" 1867 
 
Lt Tho H Hay 42"" Infty 
Asst Supt (Bu R F & A L 
with  
L C Perkinson 
 
Agreement for hire of col'd orphans named Travis, Indiana & Lizzie Ella 
 
Expires Dec 31/67 
 
Noris } 
Indiana } 
Lizzie }  
to 
L.C. Perkinson. 
 
May 27. 1867",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00968
15890,Contracts,Apprenticeship Agreement,"Agreement made this 27th day of May 1867 between L.C. Perkinson of Warren Co C C of the 1st Part and 1 Lt Thos H Hay 42d Infty. Asst Supt Bu R F & A L of the 2d Part. witnesseth. That the said Thos H Hay Lt &c hired to said Perkinson from this date until Dec. 31/67 the services of three cold orphan children named Travis aged 9 yrs Indiana aged 7 yrs & Lizzie Ella aged 5 yrs whose Indentures to said Perkinson are this day cancelled by said Lt Hay 
 
And the said L C Peckinsin in consideration of the promises agreed to furnish the said children with good and sufficient food & clothing, to treat them kindly and to put them only to such duties as are suitable to their strength & ability to perform In witness whereof the parties have hereunto set their hands & seals the day & year first above written 
 
[[signature]] L.C. Perkinson [[/signature]]  Seal 
 
[[signature]] Thos H Hay [[/signature]]  Seal  
1 Lt 42d Infty Asst Supt 
 
[[signature]] Henry Harrison [[/signature]] 
 ",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00969
15890,Contracts,Apprenticeship Agreement,"Contract Book p 158 
 
State of No Ca 
Warren Co 
May 29/67 
 
1 Lt Tho H Hay  
Asst Supt Bu R F & A L 
with 
A A Hudgins 
 
Agreement for hire  
of col'd orphan named ""Fed"" 
 
Expires Dec 25/67 
 
 
Fed 
to 
Aaron Hudgins 
 
May 29. 1867.",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00970
15890,Contracts,Apprenticeship Agreement,"It is agreed between Lt Thos H Hay USA Asst Supt Bu R F & A L acting for Cold boy, named Fed. aged 13 yrs, an orphan and Aaron Hudgins of the other part that said Lt Hay, binds to said Hudgins the services of said Fed from date to Dec 25/67. The said Hudgins agrees to treat Fed kindly, give him good & sufficient clothing & food & at the expiration of this contract to furnish ""Fed"" one complete suit of winter clothes. 
 
Dated at Warrenton N.C. May 29"" 1867 
 
[[signature]] Tho H Hay [[/signature]]  Seal 
Lt & Asst Supt 
 
[[signature]] A A Hudgins [[/signature]]  Seal",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00971
15890,Contracts,Apprenticeship Agreement,"It is agreed between Lt Tho H Hay USA Asst Supt Bu R F & A L / acting for col'd boy, named Fed aged 13 yrs, an orphan, and Aaron Hudgins of the other part, that said Lt Hay, binds to said Hudgins the services of said Fed from date to Dec 25/67. The said Hudgins agrees to treat Fed kindly, give him good & sufficient clothing & food & at the expiration of this contract to furnish ""Fed"" one complete suit of winter clothes. 
 
Dated at Warrenton N.C. May 29"" 1867 
 
[[signature]] Tho H Hay [[/signature]] (Seal) 
Lt & Asst Supt 
 
[[signature]] A A Hudgins [[/signature]] (Seal) 
 
 
 
 
 
 ",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00972
15890,Contracts,Apprenticeship Agreement,"LR & CB. p 158. 
 
State of North Carolina 
County of Franklin 
1 Lt Tho H Hay USA Asst Supt 
with 
A S Gill 
Hires the services of col'd girl named Laura 11 yrs old 
Expires Dec 25/67 
Laura ( (col) girl 11 years old) 
to 
A. S. Gill 
June 19. 1867",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00973
15890,Contracts,Apprenticeship Agreement,"Order of Chowan Court 
August Term 1867 
cancelling Indentures 
of  
colored children",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00979
15890,Contracts,Apprenticeship Agreement,"State of North Carolina 
Chowan County 
 
Chowan County Court 
August Term 1867. 
 
Ordered that the indentures of apprenticeship of the following named colored children by this court be and are hereby cancelled. 
 
Elizabeth Mardre apprenticed to Thos. Pratt 
 
George "" "" "" "" [[dittos for apprenticed to]] Thos. J. Leary 
 
Mary "" "" "" "" [[dittos for apprenticed to]] Joseph F. Cannon 
 
Peggy "" "" "" "" [[dittos for apprenticed to]] "" "" "" [[ditto for Joseph, ditto for F., ditto for Cannon]] 
 
Harriet "" "" "" "" [[dittos for apprenticed to]] Thos. Cochran 
 
Andrew "" "" "" "" [[dittos for apprenticed to]] "" "" [[ditto for Thos., ditto for Cochran]] 
 
Jane "" "" "" "" [[dittos for apprenticed to]] "" "" [[ditto for Thos., ditto for Cochran]] 
 
Florence Lowther "" "" "" "" [[dittos for apprenticed to]] Helen J. Sawyer 
 
Mary "" "" "" "" [[dittos for apprenticed to]] Ann M. Mixon",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00980
15890,Contracts,Apprenticeship Agreement,"List of the Names of Whit and Black bound as apprentices by the County Court of Onslow and Canceled in accordance with the recent decision of the Supreme Court of North Carolina in the Case of Ambroes & Russel 
 
[[5 column table]] 
Dates of Indentures | Masters | Names of Apprentices | Age | [[color]] 
 
March 5th 1866 | W C Bunes | Margret Amon | 11 | White 
 
June 4th 1866 | E S F Giles | Willin Franks | 13 | Collerd 
 
Septemb 3th 1866 | L W Herget | Tener Franks | 12 | Collerd 
 
"" "" [[ditto for Septemb 3th 1866]] | "" [[ditto for L W Herget]] | Washigt Franks | 10 | Do [[ditto for Collerd]] 
 
"" "" [[ditto for Septemb 3th 1866]] | "" [[ditto for L W Herget]] | Olivr Franks | 7 | Do [[ditto for Collerd]]",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00982
15890,Contracts,Apprenticeship Agreement,"[[5 column table]] 
[[Dates of Indentures]] | [[Masters]] | [[Names of Apprentices]] | [[Age]] | [[Color]] 
 
December 8th 1866 | E W Ward | James Pearson | 5 | Colld  
 
"" [[ditto for December 8th 1866]] | "" [[ditto for E W Ward]] | Bryon [[Person?]] | 7 | Do [[ditto for Colld]] 
 
"" [[ditto for December 8th 1866]] | "" [[ditto for E W Ward]] | Rebecia [[Person?]] | 9 | Do [[ditto for Colld]] 
 
Septemb 4th 1866 | [[Monica?]] L. Bonus | [[Maluda?]] [[Bonus? Barnes?]] | 7 | Do [[ditto for Colld]] 
 
"" [[ditto for Septemb 4th 1866]] | "" [[ditto for [[Monica?]] L. Bonus]] | John [[Bonus? Barns? Berns?]] | 9 | Do [[ditto for Colld]] 
 
Decemb 3 1866 | Edmond [[Howard?]] | Frederrick | 10 | Do [[ditto for Colld]] 
 
September 3d | R G Ward | David | 6 | Do [[ditto for Colld]] 
 
Decmb 8th 1866 | Elizabth Smith | Amos [[Rocoe? Rosco?]] | 5 | Do [[ditto for Colld]] 
 
March 6th 1866 | C [[Kimnel?]]| Otway [[Canady?]] | 6 | White 
 
Decmb 8 1866 | Elisabth Smith | Anny Kornegay | 9 | Collerd 
 
"" [[ditto for Decemb 8th 1866]] | Bryant [[Baston?]] | Jacob Edwards | 12 | Do [[ditto for collard]] 
 
"" [[ditto for Decemb 8th 1866]] | W H Henderson | Arnold Parker | 10 | Do [[ditto for Collerd]] 
 
"" [[ditto for Decemb 8th 1866]] | "" [[ditto for W H Henderson]] | Aedalleen Parker | 9 | Do [[ditto for Collerd]] 
 
Decmb 5th 1866 | Burgess [[Willims? Williams?]] | Jacob Willims | 13 | Do [[ditto for Collerd]] 
 
"" [[ditto for Decmb]] 3 1866 | D W Russell | Amos Duffy | 10 | Do [[ditto for Collerd]] 
 
"" [[ditto for Decmb 3 1866]] "" [[ditto for D W Russell | Grace Duffy | 7 | Do [[ditto for Collerd]] 
 
"" [[ditto For Decmb 3 1866]] |"" [[ditto for D W Russell | Henry Duffy | 5 | Do [[ditto for Collerd]] 
 
"" [[ditto for Decmb 3 1866]] | "" [[ditto for D W Russell | Oliver Hancock | 3 | Do [[ditto for Collerd]] 
 
"" [[ditto for Decmb 3 1866]] | "" [[ditto for D W Russell | Agnes Duffy | 3 | Do [[ditto for Collerd]] 
 
Dermb 5th 1866 | M L F Red | Tony Bots |   | Do [[ditto for Collerd]] 
 
Dcr 4th 1866 | L B [[Hutsa? Nutser?]] | Mary Westbrok | 10 | Do [[ditto for Collerd]] 
 
Sept 3d 1866 | R G [[Ward?]] | Mathew | 14 | Do [[ditto for Collerd]] 
 
Decr 4th 1866 | G W Ward | Stephen Ward | 7 | Do [[ditto for Collerd]] 
 
"" [[ditto for 4th]] | "" [[ditto for G W Ward]] | Tony Ward | 12 | Do [[ditto for Collerd]] 
 
"" [[ditto for 4th]] | "" [[ditto for G W Ward]] | Louisa Ward | 13 | Do [[ditto for Collerd]] 
 
"" [[ditto for 4th]] | "" [[ditto for G W Ward | Laura Ward | 10 | Do [[ditto for Collerd]] 
 
"" [[ditto for 4th]] | J W Willims | [[Gery? Geny?]] Willims | 6- | Do [[ditto for Collerd]] 
 
"" [[ditto for 4th]] | "" [[ditto for J W Willims]] | Isaac Willims | 8 | Do [[ditto for Collerd]] 
 
"" [[[ditto for 4th]] | "" [[ditto for J W Willims]] | Hester Willims | 10 | Do [[ditto for Collerd]] 
[[/5 column table]] 
 
 
 
",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00983
15890,Contracts,Apprenticeship Agreement,"[[5 column table]] 
[[Dates of Indentures]] | [[Masters]] | [[Names of Apprentices]] | [[Age]] | [[Color]] 
 
"" [[ditto for Decr 4]] | "" [[ditto for J W Willims]] | [[Hannah?]] Willims | 10 | Col 
 
"" [[ditto for Decr 4]] | "" [[ditto for J W Willims]] | Nathan Willims | 12 | Do [[ditto for Col]] 
 
Decr 4th 186 | J W Freeman | David Freeman | 7 | Do [[ditto for Col]] 
 
"" [[ditto for Decr]] 6th 186 | "" [[ditto for J W Freeman]] | Mary Freeman | 4] | Do [[ditto for Col]] 
 
3d 1866 | A J Johnston | Margret Clark. | 8 | White 
 
4th | D W Simmons | Jacob Simmons | 10 | Collerd 
 
June 4th 1866 | E W [[Mentful? Montfel?]] | Emeline [[Montfel?]] | 12 | "" [[ditto for Collerd]]  
  
"" [[ditto for June 4th 1866]] | J. S. Wilkins | herself | 10 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | J. S. Wilkins | Rachel | 14 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for J. S. Wilkins]] | "" [[ditto for Rachel]] | - | - 
 
March 6th 1866 | E W Fenvill | Oliver Fenvill | 6 | Collerd 
 
"" [[ditto for March 6th 1866]] | "" [[ditto for E W Fenvill]] | W Dudly | 12 | "" [[ditto for Collerd]] 
 
"" [[ditto for March 6th 1866]] | "" [[ditto for E W Fenvill]] | Nerses Fenvill | 8 | "" [[ditto for Collerd]] 
 
"" [[ditto for March 6th 1866]] | "" [[ditto for E W Fenvill]] | Nicy Fenvill | 6 | "" [[ditto for Collerd]] 
 
"" [[ditto for March 6th 1866]] | "" [[ditto for E W Fenvill]] | Milly Conway | 10 | "" [[ditto for Collerd]] 
 
June 4th 1866 | John B Monte | Isaac Lengly | 5 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | Lemuel Henders | Henry Bryent | 11 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for Lemuel Henders]] | Sylvia Henders | 5 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | John A Holler | Alphis Dennis | 10 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | C B Glenn | Sidney Hawkins | 8 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for C B Glenn]] | Nathan Hawkins | 11 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for C B Glenn]] | Oliver Hawkins | 13 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for C B Glenn]] | Georg Hawkins | 6 | "" [[ditto for Collerd]] 
 
"" [[ditto for June 4th 1866]] | "" [[ditto for C B Glenn]] | Hopy Hawkins | 13 | "" [[ditto for Collerd]] 
 
Decemb 4th 1865 | C Stephens | Georg Wood | 17 | White 
 
March 5th | D R Henders | Hill Henderson | 5 | Collerd 
 
December | "" [[ditto for D R Henders]] | Lewis Henders | 12 | Do [[ditto for Collerd]] 
 
December 4 | F S Humphrey | Jack Humphry | 7 | Do [[ditto for Collerd]]",https://transcription.si.edu/transcribe/15890/NMAAHC-004567419_00984
21164,Contracts,Apprenticeship Agreement,"The following Statement shows the names, color, ages, the date of binding, and the names of the persons to whom bound, of all children who have been bound as apprentices by the County Court of Carteret County since the revival of this Court in 1865 
 
[[5 columned table]] 
---|---|---|---|--- 
Date of binding | Name of the child bound | Color | Age | Name of the person to whom child was bound 
 
Feb. 19, 1866 | Nicholas Riggs | White | six years | Josiah L Bell 
 
Feb. 19, 1866 | Benjamin L. Riggs | White | ten years | Josiah L Bell 
 
Feb. 20, 1866 | Mary Francis Jones | White | ten years | John Rustull 
 
Feb. 20, 1866 | Bridges Morton | White | thirteen years | Amariah B. Garner 
 
Feb. 20, 1866 | Joseph Elliott | White | twelve years | David McCain 
 
Feb. 20, 1866 | James Elliott | White | twelve years | David McCain 
 
May 21, 1866 | Mary E Fisher | White | twelve years | John G. Roberts 
 
May 21, 1866 | Isaiah Fisher | White | fourteen years | John G. Roberts 
 
May 21, 1866 | Benjamin Lewis | White | twelve years | John G. Roberts 
 
Nov. 19 1866 | George Oliver | Colored | seven years | T. H. K. Duke 
 
Nov. 19 1866 | Benjamin Huggins | Colored | six years | Daniel S. Weeks 
 
Nov. 19 1866 | Mary Morse | White | eleven years | Henry Reiger 
 
Nov. 19 1866 | Henry Pettiway | Colored | twelve years | Javez W. Bell 
 
[[/table]] 
 
Office of Clerk of Carteret County Court 
May 23rd 1867. 
Jas. Rumley C.C.",https://transcription.si.edu/transcribe/21164/NMAAHC-007497916_00423
